parent_id	account_id	predecessor_witness_id	predecessor_join_kind	predecessor_join_key	predecessor_metric_value	predecessor_raw_candidate_id	successor_join_kind	evidence_kind	method_state	source_identity_label	identity_page	identity_line	identity_locator	identity_text	metric_page	metric_line	metric_locator	metric_text	metric_name	metric_column	metric_column_index	evaluation_scope	metric_value	raw_candidate_id	evidence_source_kind	evidence_source_path	source_text_sha256	evidence_span_sha256	negative_kind	header_page	header_line	header_locator	header_text	header_sha256	negative_page	negative_line	negative_locator	negative_text	negative_value	negative_reason
2509.25154	2509.25154:jdetector-no-llm	2509.25154:jdetector-no-llm@22b60f5486d7b063	same_window	page=7;identity_line=402;metric_line=404	100.0	2509.25154:31db3c6e8f88fe3c	source_owned_figure_join	prose_or_figure_claim	J-Detector without LLM-enhanced features	w/o LLM-enhanced Feature	8	433	following Figure 5 | LLM-as-a-judge bias quantification on Helpsteer2 and NeurIPS.	95 w/o LLM-enhanced Feature w/o both -2.7%	8	433	following Figure 5 | LLM-as-a-judge bias quantification on Helpsteer2 and NeurIPS.	95 w/o LLM-enhanced Feature w/o both -2.7%	F1 decrease	Figure 4 group-size-16 annotation	2	Figure 4 explicitly annotates the w/o LLM-enhanced Feature bar at group size 16 with a 2.7-point F1 decrease; 95 is an axis tick, not its result.; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	-2.7		extracted_primary_pdf_text	papers/2509.25154.pdf	572789095d37babbde8dd3750fe8314afec89749708718164a0916304d8346f4	1b5e86c558605a510a185876138c655252849a5fd814e55d7de40b55fc660224	wrong_training_state	8	439	following Figure 5 | LLM-as-a-judge bias quantification on Helpsteer2 and NeurIPS.	F1 (%)	016d8e0fa698c6b17a6b50c5f502febb8bc2e04bb3a9580cd1179ee6f53a4072	8	449	following Figure 5 | LLM-as-a-judge bias quantification on Helpsteer2 and NeurIPS.	features lowers F1 by 5.3%,	5.3	The 5.3-point decrease belongs to the separate state without linguistic features, not this feature ablation.
2509.25154	2509.25154:jdetector-rf	2509.25154:jdetector-rf@e6f515231c2427d3	table_configuration_join	locator=table1;identity_line=413	99.6	2509.25154:636b8861e45ccbda	source_owned_row_join	table_row	J-Detector Random Forest	RandomForest	7	405	preceding Table 1 | Main experimental results on JD-Bench. We report F1 and AUROC scores, with the best	RandomForest 99.5 100.0 74.0 77.0 97.0 99.7 82.6 90.6 88.3 91.8	7	405	preceding Table 1 | Main experimental results on JD-Bench. We report F1 and AUROC scores, with the best	RandomForest 99.5 100.0 74.0 77.0 97.0 99.7 82.6 90.6 88.3 91.8	F1	numeric cell 1 of 10 in exact result row	1	preceding Table 1 | Main experimental results on JD-Bench. We report F1 and AUROC scores, with the best; exact row/configuration for J-Detector Random Forest; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	99.5	2509.25154:4d98dc49b587668f	extracted_primary_pdf_text	papers/2509.25154.pdf	572789095d37babbde8dd3750fe8314afec89749708718164a0916304d8346f4	329067986e9ad49d5c63b2ccb93e037860df54618d4e2f6067440ea7a4ddb91b	wrong_column	7	392	preceding Table 1 | Main experimental results on JD-Bench. We report F1 and AUROC scores, with the best	F1 AUROC F1 AUROC F1 AUROC F1 AUROC F1 AUROC	4068fd05c03a8f5172fc8ee54ded4d7941239680bfe2eb7666e4caa0c49a0f44	7	405	preceding Table 1 | Main experimental results on JD-Bench. We report F1 and AUROC scores, with the best	RandomForest 99.5 100.0 74.0 77.0 97.0 99.7 82.6 90.6 88.3 91.8	100.0	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.00890	2510.00890:no-calibration	2510.00890:no-calibration@4958eb421e08cde5	same_window	page=6;identity_line=441;metric_line=441	92.63	2510.00890:f42a81b3b75e3636	source_owned_row_join	table_row	Sci-SpanDet without calibration	Fast-DetectGPT	6	439	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Fast-DetectGPT 71.85 87.12 — 0.10 0.25 w/o Calibration 80.16 92.62 74.03 0.12 0.27	6	439	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Fast-DetectGPT 71.85 87.12 — 0.10 0.25 w/o Calibration 80.16 92.62 74.03 0.12 0.27	AUROC	numeric cell 6 of 9 in exact result row	6	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.; exact row/configuration for Sci-SpanDet without calibration; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	92.62	2510.00890:9d7db5a5cecc61f0	extracted_primary_pdf_text	papers/2510.00890.pdf	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	c3b14ab5d06be20ac1ea5bd76ef4737c275f30c07878e7fc4baee6dceedca0ce	wrong_column	6	434	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Method F1 (AI) AUROC Span-F1 ECE Brier Model Variant F1 (AI) AUROC Span-F1 ECE Brier	f902496dcea5ac5de2a582dafa91d51595edef235f67d25be926267d2b6845d5	6	439	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Fast-DetectGPT 71.85 87.12 — 0.10 0.25 w/o Calibration 80.16 92.62 74.03 0.12 0.27	80.16	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.00890	2510.00890:no-graphenc	2510.00890:no-graphenc@067811fe3a66554c	same_window	page=6;identity_line=441;metric_line=441	92.63	2510.00890:f42a81b3b75e3636	source_owned_row_join	table_row	Sci-SpanDet without graph encoder	GLTR	6	436	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	GLTR 61.03 76.85 — 0.16 0.29 w/o GraphEnc 79.01 91.37 71.19 0.08 0.24	6	436	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	GLTR 61.03 76.85 — 0.16 0.29 w/o GraphEnc 79.01 91.37 71.19 0.08 0.24	AUROC	numeric cell 6 of 9 in exact result row	6	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.; exact row/configuration for Sci-SpanDet without graph encoder; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	91.37	2510.00890:9dae72ebb82be877	extracted_primary_pdf_text	papers/2510.00890.pdf	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	49114882f9ba8a69fda77e2b10c1fdf38777dc27125d2086677db6f5889f0528	wrong_column	6	434	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Method F1 (AI) AUROC Span-F1 ECE Brier Model Variant F1 (AI) AUROC Span-F1 ECE Brier	f902496dcea5ac5de2a582dafa91d51595edef235f67d25be926267d2b6845d5	6	436	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	GLTR 61.03 76.85 — 0.16 0.29 w/o GraphEnc 79.01 91.37 71.19 0.08 0.24	79.01	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.00890	2510.00890:no-mc	2510.00890:no-mc@57d712e6e8b0e24a	same_window	page=6;identity_line=441;metric_line=441	92.63	2510.00890:f42a81b3b75e3636	source_owned_row_join	table_row	Sci-SpanDet without metric contrast	DetectLLM-LRR	6	437	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	DetectLLM-LRR 66.52 82.68 — 0.13 0.27 w/o MC 79.12 91.54 70.82 0.07 0.23	6	437	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	DetectLLM-LRR 66.52 82.68 — 0.13 0.27 w/o MC 79.12 91.54 70.82 0.07 0.23	AUROC	numeric cell 6 of 9 in exact result row	6	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.; exact row/configuration for Sci-SpanDet without metric contrast; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	91.54	2510.00890:0d02f79492536575	extracted_primary_pdf_text	papers/2510.00890.pdf	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	0139e356f1aa67c7fa6744d1f1f83be0f432f5f562c41fde7e5f25293bc31ab2	wrong_column	6	434	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Method F1 (AI) AUROC Span-F1 ECE Brier Model Variant F1 (AI) AUROC Span-F1 ECE Brier	f902496dcea5ac5de2a582dafa91d51595edef235f67d25be926267d2b6845d5	6	437	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	DetectLLM-LRR 66.52 82.68 — 0.13 0.27 w/o MC 79.12 91.54 70.82 0.07 0.23	79.12	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.00890	2510.00890:no-pc	2510.00890:no-pc@a7362822f9a5467b	same_window	page=6;identity_line=441;metric_line=441	92.63	2510.00890:f42a81b3b75e3636	source_owned_row_join	table_row	Sci-SpanDet without probability correction	SeqXGPT	6	440	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	SeqXGPT 73.42 88.74 66.25 0.09 0.24 w/o PC 79.48 92.10 71.14 0.10 0.26	6	440	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	SeqXGPT 73.42 88.74 66.25 0.09 0.24 w/o PC 79.48 92.10 71.14 0.10 0.26	AUROC	numeric cell 7 of 10 in exact result row	7	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.; exact row/configuration for Sci-SpanDet without probability correction; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	92.10	2510.00890:5715494e250b5bf8	extracted_primary_pdf_text	papers/2510.00890.pdf	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	5b452823cfed902a6476b0a41b277c7b49544be91e06407ad33f28a362f57292	wrong_column	6	434	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Method F1 (AI) AUROC Span-F1 ECE Brier Model Variant F1 (AI) AUROC Span-F1 ECE Brier	f902496dcea5ac5de2a582dafa91d51595edef235f67d25be926267d2b6845d5	6	440	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	SeqXGPT 73.42 88.74 66.25 0.09 0.24 w/o PC 79.48 92.10 71.14 0.10 0.26	79.48	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.00890	2510.00890:no-sd	2510.00890:no-sd@12678a2f3be4faa2	same_window	page=6;identity_line=441;metric_line=441	92.63	2510.00890:f42a81b3b75e3636	source_owned_row_join	table_row	Sci-SpanDet without semantic discrepancy	Roberta	6	435	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Roberta 55.46 72.30 — 0.19 0.31 w/o SD 77.92 90.08 70.21 0.08 0.25	6	435	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Roberta 55.46 72.30 — 0.19 0.31 w/o SD 77.92 90.08 70.21 0.08 0.25	AUROC	numeric cell 6 of 9 in exact result row	6	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.; exact row/configuration for Sci-SpanDet without semantic discrepancy; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	90.08	2510.00890:9e86cb02f96a4d0f	extracted_primary_pdf_text	papers/2510.00890.pdf	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	5554f58508879f458b67ea70742b5eb1127e6918ab8fdcfc85b22444f2850e23	wrong_column	6	434	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Method F1 (AI) AUROC Span-F1 ECE Brier Model Variant F1 (AI) AUROC Span-F1 ECE Brier	f902496dcea5ac5de2a582dafa91d51595edef235f67d25be926267d2b6845d5	6	435	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Roberta 55.46 72.30 — 0.19 0.31 w/o SD 77.92 90.08 70.21 0.08 0.25	77.92	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.00890	2510.00890:no-sl	2510.00890:no-sl@94a4bf8629d130a6	same_window	page=6;identity_line=441;metric_line=441	92.63	2510.00890:f42a81b3b75e3636	source_owned_row_join	table_row	Sci-SpanDet without structural learning	DetectGPT	6	438	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	DetectGPT 70.14 85.76 — 0.11 0.26 w/o SL 79.03 92.01 — 0.06 0.22	6	438	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	DetectGPT 70.14 85.76 — 0.11 0.26 w/o SL 79.03 92.01 — 0.06 0.22	AUROC	numeric cell 6 of 8 in exact result row	6	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.; exact row/configuration for Sci-SpanDet without structural learning; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	92.01	2510.00890:e945ceac02bb966c	extracted_primary_pdf_text	papers/2510.00890.pdf	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	b4e69bf6dad579f52f9c0a06e89a80261e454ddcbe53987752689e7cabb0467e	wrong_column	6	434	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	Method F1 (AI) AUROC Span-F1 ECE Brier Model Variant F1 (AI) AUROC Span-F1 ECE Brier	f902496dcea5ac5de2a582dafa91d51595edef235f67d25be926267d2b6845d5	6	438	preceding Table 1: Overall detection performance on the academic text dataset Table 2: Module-level ablation results on the academic text dataset | following Table 1 reports the experimental results of different detection from Sci-SpanDet. The results are summarized in Table 2.	DetectGPT 70.14 85.76 — 0.11 0.26 w/o SL 79.03 92.01 — 0.06 0.22	79.03	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.02319	2510.02319:adv-modernbert	2510.02319:adv-modernbert@f9ab31cd6ccebc9a	table_configuration_join	locator=tableiv;identity_line=306	0.905	2510.02319:940ae5e5205fbadf	source_owned_state_join	table_row	Adversarially trained ModernBERT	adversariallytrainedmodernbert	6	317	preceding TABLE VI: Character-level adversarial attack performance for | following TABLE V: Class-wise performance using traditional binary All Mix 0.723 0.679 0.533 0.940	Adversarially Trained ModernBERT Detector	6	318	preceding TABLE VI: Character-level adversarial attack performance for | following TABLE V: Class-wise performance using traditional binary All Mix 0.723 0.679 0.533 0.940	Char Swap 0.956 0.872 0.735 0.988	AUC	numeric cell 4 of 4 in exact result row	4	preceding TABLE VI: Character-level adversarial attack performance for | following TABLE V: Class-wise performance using traditional binary All Mix 0.723 0.679 0.533 0.940; exact row/configuration for Adversarially trained ModernBERT; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	0.988	2510.02319:4edd58b00da703ea	extracted_primary_pdf_text	papers/2510.02319.pdf	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	0f6021a6afff1cb4e52015b718018b1f54b3221e4cc9024efe104e85db3c657b	wrong_column	6	307	preceding TABLE VI: Character-level adversarial attack performance for | following TABLE V: Class-wise performance using traditional binary All Mix 0.723 0.679 0.533 0.940	TPR@FPR TPR@FPR TPR@FPR AUC Attack Adv TPR@FPR TPR@FPR TPR@FPR AUC	d05726fdcae90192012e8afd1eaa6e6ab81f341427aa1482fd58168b2ded079a	6	318	preceding TABLE VI: Character-level adversarial attack performance for | following TABLE V: Class-wise performance using traditional binary All Mix 0.723 0.679 0.533 0.940	Char Swap 0.956 0.872 0.735 0.988	0.735	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.12476	2510.12476:detective-m4	2510.12476:detective-m4@3f4e569ba2d757a8	table_configuration_join	locator=table6;identity_line=935	1.0	2510.12476:9d2403b5fa46ec9a	source_owned_state_join	table_row	DeTeCtive	detective	23	1337	following Table 14: Results of training-based detectors on the English subset of M4.	DeTeCtive	23	1338	following Table 14: Results of training-based detectors on the English subset of M4.	ChatGPT 89.73 99.83 80.51 39.62 56.75 73.29	threshold metric or explicit strong claim	numeric cell 2 of 6 in exact result row	2	following Table 14: Results of training-based detectors on the English subset of M4.; exact row/configuration for DeTeCtive; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	99.83	2510.12476:925b381ccfa3057c	extracted_primary_pdf_text	papers/2510.12476.pdf	ea2226db878e55102bc685e44fcea877a443883adf34dea713d7783b0f456d36	353679d9a32072388c1d845c3db0cf8d9b79094ddf80432b3cdc9abb9eb5d3f8	wrong_column	23	1337	following Table 14: Results of training-based detectors on the English subset of M4.	DeTeCtive	7b7964970b90f70571615012c7e5787feda916171aa206e2c42d2e85ac46043a	23	1338	following Table 14: Results of training-based detectors on the English subset of M4.	ChatGPT 89.73 99.83 80.51 39.62 56.75 73.29	89.73	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2510.20610	2510.20610:xlm-roberta	2510.20610:xlm-roberta@569feb51768d45e0	same_window	page=3;identity_line=184;metric_line=185	100	2510.20610:fedd4a67db1bf08a	source_owned_state_join	table_row	BUSTED XLM-RoBERTa submission	xlmroberta	3	151	preceding Figure 1: Statistics of the AraGenEval training dataset. The classes are well-balanced, but human-written texts are | following Table 1: Official results on the AraGenEval test set. XLM-RoBERTa achieved the best performance across all	Model F1-Score Accuracy Precision Recall Specificity Balanced Acc.	3	152	preceding Figure 1: Statistics of the AraGenEval training dataset. The classes are well-balanced, but human-written texts are | following Table 1: Official results on the AraGenEval test set. XLM-RoBERTa achieved the best performance across all	XLM-RoBERTa 0.7701 0.760 0.7390 0.804 0.716 0.760	F1	numeric cell 1 of 6 in exact result row	1	preceding Figure 1: Statistics of the AraGenEval training dataset. The classes are well-balanced, but human-written texts are | following Table 1: Official results on the AraGenEval test set. XLM-RoBERTa achieved the best performance across all; exact row/configuration for BUSTED XLM-RoBERTa submission; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	0.7701		extracted_primary_pdf_text	papers/2510.20610.pdf	16fefa5fc7c5da935c6e2be9290086a5fe14f14e959e432c691e838c3f8a834d	8d352f91ff7ccf3386ada897ac88aa6aff38362259f63b625afeb685dd3e1d6b	wrong_column	3	151	preceding Figure 1: Statistics of the AraGenEval training dataset. The classes are well-balanced, but human-written texts are | following Table 1: Official results on the AraGenEval test set. XLM-RoBERTa achieved the best performance across all	Model F1-Score Accuracy Precision Recall Specificity Balanced Acc.	77369dcf27525635da22d5b28d63f68a641183fc15df5782b4016987cf97fa82	3	152	preceding Figure 1: Statistics of the AraGenEval training dataset. The classes are well-balanced, but human-written texts are | following Table 1: Official results on the AraGenEval test set. XLM-RoBERTa achieved the best performance across all	XLM-RoBERTa 0.7701 0.760 0.7390 0.804 0.716 0.760	0.760	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2511.17402	2511.17402:pucp-xgb	2511.17402:pucp-xgb@f48a00d972f6d280	same_window	page=5;identity_line=308;metric_line=308	97.69	2511.17402:dfe90389c49b94c0	source_owned_row_join	table_row	PUCP-Metrix XGBoost classifier	XGB	5	307	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	XGB 98.38 99.08 98.73 97.22 95.18 96.19 97.46	5	307	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	XGB 98.38 99.08 98.73 97.22 95.18 96.19 97.46	recall	numeric cell 7 of 7 in exact result row	7	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While; exact row/configuration for PUCP-Metrix XGBoost classifier; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	97.46	2511.17402:a6a7d1fdc6b40a11	extracted_primary_pdf_text	papers/2511.17402.pdf	808978e00ee3d96d305cc3ac1f947f441b808bcfd1e1076d33714ea33575c869	cb9e4ce046537e908da50804bd475d489aafcb5e42364a6d0025e2139374975f	wrong_column	5	302	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	XGB 98.05 99.20 98.62 97.57 94.19 95.85 97.24 Azter. For human texts, F1 increases from 42–51	2ad6420287b1514b038ebf2a59dc2948c60ba4db8b57c63eedb44b5159c2b1b7	5	307	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	XGB 98.38 99.08 98.73 97.22 95.18 96.19 97.46	96.19	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2511.17402	2511.17402:roberta-bne	2511.17402:roberta-bne@02504be3774e9dfe	same_window	page=5;identity_line=310;metric_line=310	99.24	2511.17402:c3a3bc0193c2f6d2	source_owned_row_join	table_row	RoBERTa-BNE machine-text classifier	robertabne	5	310	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	RoBERTa-BNE 99.04 99.24 99.14 97.76 97.16 97.46 98.30	5	310	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	RoBERTa-BNE 99.04 99.24 99.14 97.76 97.16 97.46 98.30	recall	numeric cell 1 of 7 in exact result row	1	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While; exact row/configuration for RoBERTa-BNE machine-text classifier; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	99.04	2511.17402:c3a3bc0193c2f6d2	extracted_primary_pdf_text	papers/2511.17402.pdf	808978e00ee3d96d305cc3ac1f947f441b808bcfd1e1076d33714ea33575c869	893a8346b178ae504d81f00824c20c5e899c668fd649b79c38ab34fcbbbef9b6	wrong_column	5	309	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	RF 97.45 99.20 98.32 97.52 92.34 94.86 96.59 most, achieving the highest overall F1.	56aafe96f23fe1df5447698de1aa73b8821203f918710024f8ad5d98bb556bee	5	310	preceding Table 2: Number of linguistic metrics per category for each tool. | following Table 3: Results on 2-label ARA/Complexity Classifica- vides more balanced class performance. While	RoBERTa-BNE 99.04 99.24 99.14 97.76 97.16 97.46 98.30	99.24	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2511.21744	2511.21744:cnn	2511.21744:cnn@3035c0878d5b7a22	same_window	page=16;identity_line=791;metric_line=791	97	2511.21744:953d717edd80a516	source_owned_state_join	prose_ordered_pair	NEULIF CNN	cnn	1	20	caption continuation	for classification by a compact Convolutional Neural Network (CNN) or Random Forest (RF).	1	23	caption continuation	recall, with ROC-AUC scores of 99.5% and 95%, respectively. The CNN (∼ 25 MB) and Random Forest	ROC-AUC	first ROC-AUC in the CNN/RF respectively pair	1	Abstract lines 20-23; CNN is first in the ordered method and metric pairs; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	99.5		extracted_primary_pdf_text	papers/2511.21744.pdf	b628cec703b59859439e00b232609ef66023fd0ea59cbb4d641df01288fbf088	5b0e44a881f42eddc2afa225c031a19c6ae5f9c5323673f4800c432f629870e9	wrong_training_state	1	23	caption continuation	recall, with ROC-AUC scores of 99.5% and 95%, respectively. The CNN (∼ 25 MB) and Random Forest	b508498461b4b8bf038557972125dd0e16f16d74fa4490bcf34acfec7a365793	1	23	caption continuation	recall, with ROC-AUC scores of 99.5% and 95%, respectively. The CNN (∼ 25 MB) and Random Forest	95	A result from the paired but different training state or method cannot certify this account.
2511.21744	2511.21744:random-forest	2511.21744:random-forest@0ef42a42ed952848	same_window	page=16;identity_line=794;metric_line=794	95	2511.21744:76c8ac2a3d4db753	source_owned_state_join	prose_ordered_pair	NEULIF Random Forest	randomforest	1	20	caption continuation	for classification by a compact Convolutional Neural Network (CNN) or Random Forest (RF).	1	23	caption continuation	recall, with ROC-AUC scores of 99.5% and 95%, respectively. The CNN (∼ 25 MB) and Random Forest	ROC-AUC	second ROC-AUC in the CNN/RF respectively pair	2	Abstract lines 20-23; Random Forest is second in the ordered method and metric pairs; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	95		extracted_primary_pdf_text	papers/2511.21744.pdf	b628cec703b59859439e00b232609ef66023fd0ea59cbb4d641df01288fbf088	5b0e44a881f42eddc2afa225c031a19c6ae5f9c5323673f4800c432f629870e9	wrong_training_state	1	23	caption continuation	recall, with ROC-AUC scores of 99.5% and 95%, respectively. The CNN (∼ 25 MB) and Random Forest	b508498461b4b8bf038557972125dd0e16f16d74fa4490bcf34acfec7a365793	1	23	caption continuation	recall, with ROC-AUC scores of 99.5% and 95%, respectively. The CNN (∼ 25 MB) and Random Forest	99.5	A result from the paired but different training state or method cannot certify this account.
