parent_id	title	paper_path	pdf_sha256	text_sha256	mapping_kind	publication_role	resolution	expected_account_count	inspected_scope	reason
2601.03812	AI Generated Text Detection	papers/2601.03812.pdf	57930f4ec027309f8362c6011ce806a517999a07377e908964628bfd421e0ec9	c40625c5997261eecabf238e73de35f4e07a2f3c275cfd16bd9558a15d9fa7d4	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2512.21709	Detecting AI-Generated Paraphrases in Bengali: A Comparative Study of Zero-Shot and Fine-Tuned Transformers	papers/2512.21709.pdf	da16aeb2d592f5f10da4d42e172b318c467a2da2148c0c37ba83a2181b1878fc	551299be6af7a73e2e5c1640e5aadad8826a0d420882367470a2e7fc3373b04b	non_candidate_class	comparative_study	embedded_result	7	Zero-shot Tables 2-3 and fine-tuned Tables 4-5 were inspected across accuracy, precision, recall, binary/macro F1, AUROC, calibration, and model-specific settings.	Full text yields 7 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2512.09292	Identifying Bias in Machine-generated Text Detection	papers/2512.09292.pdf	85ba895bd4d30f3eef1b748024914cb80187b6a16d32607bf71907012c1d7f70	4eb61dac25f1c01660e20f083b103e89f7069f38a9349a3d76c260fcb23112de	non_candidate_class	bias_evaluation	embedded_result	3	Table 2 precision, recall, F1, and AUROC for every audited detector plus Appendix B artifact descriptions were inspected.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2511.21744	A Lightweight Approach to Detection of AI-Generated Texts Using Stylometric Features	papers/2511.21744.pdf	774057540585a0ce338a3456bc644b621949a8ee1f8af95d659c713a47208ab0	b628cec703b59859439e00b232609ef66023fd0ea59cbb4d641df01288fbf088	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2511.17402	PUCP-Metrix: An Open-source and Comprehensive Toolkit for Linguistic Analysis of Spanish Texts	papers/2511.17402.pdf	2086537bfe98de46ed3c17757f857cfbb7465f56d9102550dfb6379d403c9ade	808978e00ee3d96d305cc3ac1f947f441b808bcfd1e1076d33714ea33575c869	non_candidate_class	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2511.01192	DEER: Disentangled Mixture of Experts with Instance-Adaptive Routing for Generalizable Machine-Generated Text Detection	papers/2511.01192.pdf	2328603588d53dd95d2626a0eba9971de3680f395bf00eb97db648ff146655bb	2b8e7b1809851d67b84965c86ed19a4901e4e67306af30206a7bbebe7ff5aea0	explicit_disposition	primary_or_noncandidate_publication	primary_result	4	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 4 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2511.00988	Advancing Machine-Generated Text Detection from an Easy to Hard Supervision Perspective	papers/2511.00988.pdf	96cfbe05ee1445866982951e287af4e6eda66545b1109dcca504d2123e6ddd13	d43ed512f4a50fe73a9521a46cff3b9dca23d933ca2857dc6071c3feb2188950	explicit_disposition	primary_or_noncandidate_publication	primary_result	4	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 4 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.22874	A Comprehensive Dataset for Human vs. AI Generated Text Detection	papers/2510.22874.pdf	9de6ad4a6f17a9ae55710982c14edddee2729974e306b888b77dddd82b41799c	9cd393433f569558f93c651fd1a016a4516528e2e90d66adaab1e3afc688a4e5	non_candidate_class	dataset_benchmark	no_qualifying_account	0	Dataset construction, rewriting baseline, Table 2 binary detection and attribution accuracy, and release statements were inspected.	The dataset paper's reported baseline is approximately 0.53 and no named detector configuration has a >=0.90 threshold metric or explicit best/high-performance claim.
2510.20610	BUSTED at AraGenEval Shared Task: A Comparative Study of Transformer-Based Models for Arabic AI-Generated Text Detection	papers/2510.20610.pdf	fcdaa337caa3a96f92871dcea67ac55cb70e53850ed5dd382ebda32ca683f09d	16fefa5fc7c5da935c6e2be9290086a5fe14f14e959e432c691e838c3f8a834d	non_candidate_class	language_shared_task	primary_result	1	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 1 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.19492	Machine Text Detectors are Membership Inference Attacks	papers/2510.19492.pdf	9ffea7d5203305b339e2e8320c5951e8030799d7085faffcce95d53800983b0d	7ab621733b681af49a473fc7afd3061ba066362aaa63cd40019b0b0b53c86a56	non_candidate_class	evaluation_suite	embedded_result	16	Every named row and every domain/generator cell in white-box Table 3 and black-box Table 4, plus method definitions, implementation settings, retrieval/perturbation paths, and artifact citations were inspected.	Full text yields 16 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.16573	AI-Generated Text Detection in Low-Resource Languages: A Case Study on Urdu	papers/2510.16573.pdf	4f8ca8c103a633a15fe18c899e2c113efd0561809b301905d4bf65fcf1235a6b	8efdb77403cd38949eed0e0ceacb29cd2e7b56404faf0aae7aeddbc117009dca	non_candidate_class	comparative_case_study	embedded_result	3	Training Table 4, held-out test Table 5, every accuracy/F1/precision value, model descriptions, dataset split, language scope, and artifact statements were inspected.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.16549	ReviewGuard: Enhancing Deficient Peer Review Detection via LLM-Driven Data Augmentation	papers/2510.16549.pdf	6f187fe80a3aa08ec0f0040c49365319f97b3029562aba405fe04ed33ff26d99	b8fe5d67bc53940761ace82e9ce543c47d0a3e78da9982a56825d20e4b533fe6	non_candidate_class	primary_or_noncandidate_publication	primary_result	5	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 5 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.12608	StyleDecipher: Robust and Explainable Detection of LLM-Generated Texts with Stylistic Analysis	papers/2510.12608.pdf	a5854a81a7323403307de64c619b000dd9f33db8ae06f5ab127e5245129f36d5	376081b044d5a2117ce8b194f660e55f72eeb5a3a533041bc779166850d037a5	explicit_disposition	primary_or_noncandidate_publication	primary_result	7	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 7 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.12476	When Personalization Tricks Detectors: The Feature-Inversion Trap in Machine-Generated Text Detection	papers/2510.12476.pdf	07ed7b26c8ab750f32c1e4f90bb6aa8d147ca84e06ab64047b11ab9053868b41	ea2226db878e55102bc685e44fcea877a443883adf34dea713d7783b0f456d36	non_candidate_class	benchmark	embedded_result	6	Table 2 and full Tables 10-11 were inspected for every named detector across M4 general generators and personalized Stylo-Blog and Stylo-Literary generators, together with proxy, perturbation, and feature-inversion details.	Full text yields 6 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.03502	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	non_candidate_class	language_dataset_benchmark	embedded_result	13	Overall Table 10 was inspected for every BERT, traditional, and prompted-LLM row across accuracy, macro F1, and ROC-AUC.	Full text yields 13 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.00890	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	non_candidate_class	primary_or_noncandidate_publication	primary_result	7	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 7 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.26051	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	papers/2509.26051.pdf	d66b9ab273376ef805b97f8e1c6626f487e3e52ae39691f08d70c32562c7dea0	18cbd4044a2bf3151698430b36718eedfb0abf9c47dbe6d731f25dd87a333873	non_candidate_class	language_benchmark	embedded_result	7	Tables 2 through 6 were inspected for every named fine-tuned, statistical, and pretrained detector across languages, generators, domains, paraphrasing, fixed-FPR metrics, compute, and model variants.	Full text yields 7 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.25154	Who's Your Judge? On the Detectability of LLM-Generated Judgments	papers/2509.25154.pdf	a7cd7104f51632dadcaea04f08ffc0176568ca9bc69622f09bce1e0b28422854	572789095d37babbde8dd3750fe8314afec89749708718164a0916304d8346f4	non_candidate_class	primary_or_noncandidate_publication	primary_result	9	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 9 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.22147	Mixture of Detectors: A Compact View of Machine-Generated Text Detection	papers/2509.22147.pdf	545b497b017cef041d5d8d53ec8a275d303bcfb9d267dca3d58a25dae69d8ecd	965b4afcab0c58e93cb213cbbfb7a127f9189ad11c3c7ef4a0b2735983c876a6	explicit_disposition	primary_or_noncandidate_publication	primary_result	28	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 28 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.21269	LLMTrace: A Corpus for Classification and Fine-Grained Localization of AI-Written Text	papers/2509.21269.pdf	94aed23bec4ceb6774d718320343ebb8fc36df6695915024ec319dbb970aea51	4a2bdd966fae88addbed6b7d2cb8d76fef0f092ba88fc1b52fc346e4f23d194b	non_candidate_class	dataset_benchmark	embedded_result	3	Classification Table 6a, per-domain and length appendices, English/Russian/bilingual training setup, low-FPR metric, and artifact links were inspected.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.18880	Diversity Boosts AI-Generated Text Detection	papers/2509.18880.pdf	c0f0f6366a8958c2381f57a1bfed9e66de649f90eb3928d7f45af6a1534ddbb6	4a54b2718e558e763d78098afd0f24baca2e2e3e0d6e544931c41aae6469b45b	explicit_disposition	primary_or_noncandidate_publication	primary_result	8	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 8 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2510.02319	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	explicit_disposition	primary_or_noncandidate_publication	primary_result	9	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 9 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.15550	DNA-DetectLLM: Unveiling AI-Generated Text via a DNA-Inspired Mutation-Repair Paradigm	papers/2509.15550.pdf	78ada135cef637d28a2525c17406b48ab7a37b38dfc0b8808cc6fcddfa057eb0	6c94904b760784875db8a105ba36ea76fdc32a73e6cc749aba6fa2043668016c	explicit_disposition	primary_or_noncandidate_publication	primary_result	15	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 15 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.14268	DetectAnyLLM: Towards Generalizable and Robust Detection of Machine-Generated Text Across Domains and Models	papers/canonical_detectanyllm_2509.14268.pdf	4cdeb806579c5f6e4053a746e380d7c67890cde939ddea828a32fe83b9e09877	e0aca024865ddf50127483a79e59e914247ba6ae426fcd50e4c7e4af36b763a9	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.02499	MoSEs: Uncertainty-Aware AI-Generated Text Detection via Mixture of Stylistics Experts with Conditional Thresholds	papers/2509.02499.pdf	19808adad364dc6539fb81d07d2fe7677d4bb2912a6d9946c432e70c13dd4f1d	3823a3139c4da7f3bf101b3c4a4c27499f5ba6b07cf75406f7a814e9f4dd594b	explicit_disposition	primary_or_noncandidate_publication	primary_result	6	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 6 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.00731	LLM Encoder vs. Decoder: Robust Detection of Chinese AI-Generated Text with LoRA	papers/2509.00731.pdf	c1a96a2781b33e41996b51fc7fc9a9a62de9ce7f99fac86c1fa1da688f3c3f34	90b18f87f6d75d03a4106a04ebe238ab54fb3d46c14106f82b49714fab6af40f	non_candidate_class	primary_or_noncandidate_publication	primary_result	9	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 9 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2509.00623	A Multi-Strategy Approach for AI-Generated Text Detection	papers/2509.00623.pdf	6f564ed548359c3e73e97481dbfb9895fcd2b15c94839b8cf740d38956ea910c	a28569fdc45aaa12ebde20058b0fa1ae43ebc2bd3b22867598b9162618cd4d21	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2508.18715	EMMM, Explain Me My Model! Explainable Machine Generated Text Detection in Dialogues	papers/2508.18715.pdf	d6d271aa72fc0fafc622d0b022041d9206f32297203e91470af263ca9e3bbb51	9c93921ed76c4fe1144f564e88bc216631342cf9db58d78f4dbee23f70bca851	non_candidate_class	primary_or_noncandidate_publication	primary_result	11	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 11 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2508.13768	MGT-Prism: Enhancing Domain Generalization for Machine-Generated Text Detection via Spectral Alignment	papers/2508.13768.pdf	faae15bd2898d026e3698d96c9da92f70d94e4e5781e68df2d86959038d08389	d428d167017de6f4a323fdfeb579749d042730cbcbe64439a8ba98e4ea4f3223	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2508.11933	CAMF: Collaborative Adversarial Multi-agent Framework for Machine Generated Text Detection	papers/2508.11933.pdf	7c2891e7e1ea1ee6d34f320cb9848f2ba57049334b22ac7e5de3935afd8804a4	4f08ab06e43f845e284846f25096a0cadf95c3aabb006c89ae61628d01eb3531	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2508.11343	SpecDetect: Simple, Fast, and Training-Free Detection of LLM-Generated Text via Spectral Analysis	papers/canonical_specdetect_2508.11343.pdf	3173cce77a580530b07ce5c4dcd33bef79de2b3592b341baf8851d340e84e9b2	d52a9293e920201788e2a92f4eca0f8b20256957d96efc507c056df7b0425e7c	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2508.06913	Model-Agnostic Sentiment Distribution Stability Analysis for Robust LLM-Generated Texts Detection	papers/2508.06913.pdf	3680b046f339c958f0b1af6d61503c19e59e0573968f5ab336b867ee579e7bae	31d6d18d59b6c72aec0b178e83c9c1a8e462f8568bccda930c69955372d02dab	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2508.01754	AI-Generated Text is Non-Stationary: Detection via Temporal Tomography	papers/2508.01754.pdf	3b25c3fa0f92a8be635d68c35cb65b8ba1ed32a9594cabfb47350167699dc2f3	0a999a55a7a154a9cd41979507caf819f37dcac3849435aa068589ac0424e828	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2507.23577	T-Detect: Tail-Aware Statistical Normalization for Robust Detection of Adversarial Machine-Generated Text	papers/2507.23577.pdf	dfe78b017bf573b9f583c3653a5d93e60c3be134152471afde99a7cfcfe32857	b09a5614d053705928d168a9624f5e47f9cb96ee403624260be62b1d202ad88b	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2507.15286	Beyond Easy Wins: A Text Hardness-Aware Benchmark for LLM-generated Text Detection	papers/2507.15286.pdf	a9c34511a28f3ac0a1fdae766ef5c1b8b546653124f716c58e69a42e05960122	6302aa1304fa6486ffe298c3333133cd392b698ab78eefb9c6df1cac3d6b6677	non_candidate_class	benchmark	embedded_result	3	Cross-style AUROC, weighted AUROC, URSS, attack tables, and all Binoculars, Fast-DetectGPT, and RADAR rows were inspected.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2507.05157	AI Generated Text Detection Using Instruction Fine-tuned Large Language and Transformer-Based Models	papers/2507.05157.pdf	c5a4409f82ec509c78fd5df0243de5214d7fe6d4eef9200d0ab84b7dd0e9869e	7d055b254487ab976e93d5d2bdb3b2a9ed5f32907fb9a62618575a853eaad4b9	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2506.15683	PhantomHunter: Detecting Unseen Privately-Tuned LLM-Generated Text via Family-Aware Learning	papers/2506.15683.pdf	bc2cb679488a08a0a390b4e217eee53a44d0e715fec0dd807a29645056b61b5b	45a17274e7452e076639a9aacea7e66f9b0ebb2aa49acbe99c1cc2e677bd1809	explicit_disposition	primary_or_noncandidate_publication	primary_result	4	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 4 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2506.06705	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2506.02959	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	non_candidate_class	primary_or_noncandidate_publication	primary_result	12	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 12 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2506.01702	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	explicit_disposition	primary_or_noncandidate_publication	primary_result	6	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 6 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2505.24523	Stress-testing Machine Generated Text Detection: Shifting Language Models Writing Style to Fool Detectors	papers/2505.24523.pdf	df45d28d948a73f60a96c950319182e081caaf576d1877273a7d137c5f137dcd	137fdc0f9fc8b60d6f853b4f45c072987387001b5c5244c7eb72c44f70ecbf32	non_candidate_class	attack_study	embedded_result	5	Table 1 macro-F1 cells for all six detector columns across two domains, two generators, and adversarial DPO variants plus Table 2 TPR at one- and five-percent FPR were inspected with method and release statements.	Full text yields 5 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2505.15422	Trends and Challenges in Authorship Analysis: A Review of ML, DL, and LLM Approaches	papers/2505.15422.pdf	eddee59b0dc68cb03c062a097babdf1b2bba2bfc49fa5e334eccfaa77ffd86d6	6070e0ebf84479d21893d7191fbe52b236436870c6b440aa9bfb1c91551fdbb2	non_candidate_class	survey	no_qualifying_account	0	Survey taxonomy, every detector/authorship table, high-percentage narrative, cited task identities and years, comparative claims, and artifact statements were inspected.	Every tabulated study is from 2015-2024 and concerns author attribution/verification; tables are bibliographic taxonomies without result metrics, while isolated 92%-98% narratives concern older, differently scoped authorship tasks.
2505.15261	AGENT-X: Adaptive Guideline-based Expert Network for Threshold-free AI-generated teXt detection	papers/2505.15261.pdf	35f1b8060bd443706e0114d8a48277993c7d7d89c0168e7c21d638a8b4507ca7	d694eefdfb45786b2e4a55071c2b6e62e729a2f503cb70c6f13acb44cc286e66	explicit_disposition	primary_or_noncandidate_publication	primary_result	5	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 5 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2505.14271	FAID: Fine-Grained AI-Generated Text Detection Using Multi-Task Auxiliary and Multi-Level Contrastive Learning	papers/2505.14271.pdf	74f24611d260edd8549d96bd10457939222902009099985b3b4f4afe3533d5e3	8b3058043686eae05e625beda122bee25f51a3dbf97c76f202f433c4c913c831	explicit_disposition	primary_or_noncandidate_publication	primary_result	7	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 7 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2505.13855	Domain Gating Ensemble Networks for AI-Generated Text Detection	papers/2505.13855.pdf	e8e347b136b64d0bcfde5c130d5821f8e441119b1a7d53a68892cde7bc7fc752	9b1463de50a80a95f04565b7a84ea5d4418f74405627a0da0e584f6b64fce338	explicit_disposition	primary_or_noncandidate_publication	primary_result	8	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 8 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2505.12507	Towards Structurally Explainable Machine-Generated Text Detection: A Graph-Perspective Framework	papers/2505.12507.pdf	b0a2bcc7f56ba0959563b7536f0bc9b6ee3e982865cfd91848805b60c2dfeb06	4a91ca2d94777e362183e91320226d560b8539a985ab2b829d5aec00d374826b	explicit_disposition	primary_or_noncandidate_publication	primary_result	20	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 20 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2505.11550	AI-generated Text Detection: A Multifaceted Approach to Binary and Multiclass Classification	papers/2505.11550.pdf	5ffd86b33dffeecef2cd3511ec33b219b810edf0b3713304ee94f347a0f03a02	c81ff53e03c2cf81292abae8aa527340f2162f1175eedeead095453783969477	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2505.05084	Reliably Bounding False Positives: A Zero-Shot Machine-Generated Text Detection Framework via Multiscaled Conformal Prediction	papers/2505.05084.pdf	a180ebf46ccc7999b93e92fa8c2aee5bc8c69dd2d402af0eb9f9c464fa95d62d	077dc22661687ff13b00702a56b4be140082d2d5d0d2ae1832da299a481beb73	explicit_disposition	primary_or_noncandidate_publication	primary_result	5	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 5 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2504.21019	Kill two birds with one stone: generalized and robust AI-generated text detection via dynamic perturbations	papers/2504.21019.pdf	fe26d45528f8c491db21c83eeafe8ec0a800ffd8376dc20886368a9869750f76	cdb526fef9edb41b043c194e39c75a89169e9f607a0dd5cf8fc85c9916995c96	explicit_disposition	primary_or_noncandidate_publication	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2504.11369	OpenTuringBench: An Open-Model-based Benchmark and Framework for Machine-Generated Text Detection and Attribution	papers/2504.11369.pdf	78ee269f0426deb98cece515e4dfe27cba24bfc7b4656f50af59c6cd9bf1894d	124bcd14f9fe4fc544401bc83aacc018bf6a6268e14eb44aaf8662fff403e44d	explicit_disposition	benchmark	embedded_result	12	Every named row and precision, recall, and F1 cell in Turing Test OOD Table 10, main and appendix task tables, method definitions, attack results, fine-tuning statements, and release links were inspected.	Full text yields 12 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2504.02873	Short-PHD: Detecting Short LLM-generated Text with Topological Data Analysis After Off-topic Content Insertion	papers/2504.02873.pdf	7e8470e9dc5d0ede422d3d4af675c5db76dffcec10cf2fd1c21aff33d474b007	c1e31d1d976db586e4d9a56adbf7dea13e764cc0fca3e706983230de4355226c	explicit_disposition	primary_or_noncandidate_publication	primary_result	1	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 1 exact account(s); the immutable account inventory is compared with distinct disposition targets.
